"","DIA.Open","DIA.High","DIA.Low","DIA.Close","DIA.Volume","DIA.WAP","DIA.hasGaps","DIA.Count"
"2019-12-16 12:39:00",283.63,283.65,283.63,283.65,6,283.643,0,3
"2019-12-16 12:40:00",283.62,283.62,283.61,283.62,1,283.617,0,1
"2019-12-16 12:41:00",283.6,283.6,283.59,283.6,5,283.597,0,4
"2019-12-16 12:42:00",283.64,283.66,283.64,283.66,12,283.651,0,11
"2019-12-16 12:43:00",283.66,283.66,283.63,283.64,21,283.643,0,11
"2019-12-16 12:44:00",283.63,283.67,283.63,283.67,11,283.652,0,4
"2019-12-16 12:45:00",283.66,283.7,283.66,283.7,52,283.68,0,21
"2019-12-16 12:46:00",283.7,283.7,283.7,283.7,1,283.7,0,1
"2019-12-16 12:47:00",283.71,283.75,283.71,283.74,11,283.741,0,9
"2019-12-16 12:48:00",283.76,283.76,283.75,283.76,1,283.758,0,1
"2019-12-16 12:49:00",283.75,283.76,283.74,283.76,11,283.756,0,5
"2019-12-16 12:50:00",283.77,283.79,283.72,283.72,59,283.762,0,30
"2019-12-16 12:51:00",283.72,283.73,283.71,283.73,13,283.724,0,10
"2019-12-16 12:52:00",283.74,283.74,283.73,283.73,2,283.735,0,2
"2019-12-16 12:53:00",283.74,283.74,283.74,283.74,1,283.74,0,1
"2019-12-16 12:54:00",283.74,283.74,283.73,283.73,3,283.733,0,2
"2019-12-16 12:55:00",283.7,283.73,283.7,283.73,5,283.723,0,5
"2019-12-16 12:56:00",283.73,283.76,283.73,283.76,6,283.734,0,4
"2019-12-16 12:57:00",283.76,283.76,283.73,283.74,7,283.751,0,4
"2019-12-16 12:58:00",283.74,283.81,283.74,283.76,141,283.786,0,70
"2019-12-16 12:59:00",283.75,283.75,283.74,283.74,10,283.748,0,10
"2019-12-16 13:00:00",283.77,283.8,283.77,283.8,15,283.797,0,8
"2019-12-16 13:01:00",283.78,283.78,283.74,283.76,56,283.758,0,22
"2019-12-16 13:02:00",283.75,283.76,283.75,283.76,5,283.756,0,2
"2019-12-16 13:03:00",283.75,283.75,283.74,283.74,2,283.745,0,2
"2019-12-16 13:04:00",283.71,283.71,283.7,283.71,9,283.702,0,8
"2019-12-16 13:05:00",283.69,283.69,283.63,283.63,36,283.656,0,25
"2019-12-16 13:06:00",283.63,283.63,283.58,283.58,27,283.6,0,18
"2019-12-16 13:07:00",283.59,283.59,283.57,283.57,9,283.583,0,8
"2019-12-16 13:08:00",283.56,283.58,283.54,283.57,22,283.565,0,15
"2019-12-16 13:09:00",283.57,283.57,283.5,283.5,43,283.529,0,34
"2019-12-16 13:10:00",283.53,283.53,283.53,283.53,1,283.53,0,1
"2019-12-16 13:11:00",283.52,283.54,283.51,283.52,180,283.528,0,84
"2019-12-16 13:12:00",283.5,283.5,283.5,283.5,19,283.5,0,8
"2019-12-16 13:13:00",283.52,283.53,283.5,283.53,9,283.509,0,4
"2019-12-16 13:14:00",283.49,283.49,283.48,283.48,3,283.487,0,3
"2019-12-16 13:15:00",283.47,283.48,283.44,283.47,22,283.458,0,14
"2019-12-16 13:16:00",283.48,283.48,283.48,283.48,2,283.48,0,1
"2019-12-16 13:17:00",283.49,283.5,283.49,283.5,4,283.497,0,3
"2019-12-16 13:18:00",283.51,283.52,283.51,283.52,14,283.511,0,8
"2019-12-16 13:19:00",283.52,283.53,283.52,283.53,4,283.521,0,2
"2019-12-16 13:20:00",283.53,283.55,283.53,283.53,30,283.539,0,12
"2019-12-16 13:21:00",283.5,283.51,283.49,283.49,5,283.495,0,5
"2019-12-16 13:22:00",283.47,283.51,283.47,283.51,12,283.506,0,6
"2019-12-16 13:23:00",283.51,283.51,283.51,283.51,0,283.51,0,0
"2019-12-16 13:24:00",283.51,283.52,283.48,283.48,13,283.504,0,4
"2019-12-16 13:25:00",283.47,283.53,283.47,283.53,42,283.517,0,12
"2019-12-16 13:26:00",283.54,283.56,283.54,283.55,12,283.543,0,7
"2019-12-16 13:27:00",283.56,283.57,283.55,283.55,27,283.559,0,13
"2019-12-16 13:28:00",283.54,283.56,283.54,283.56,11,283.555,0,7
"2019-12-16 13:29:00",283.51,283.52,283.49,283.49,3,283.497,0,2
"2019-12-16 13:30:00",283.54,283.54,283.5,283.54,12,283.534,0,6
"2019-12-16 13:31:00",283.49,283.49,283.47,283.47,7,283.479,0,7
"2019-12-16 13:32:00",283.48,283.48,283.44,283.45,14,283.457,0,11
"2019-12-16 13:33:00",283.44,283.45,283.42,283.44,44,283.439,0,25
"2019-12-16 13:34:00",283.43,283.43,283.41,283.42,25,283.415,0,13
"2019-12-16 13:35:00",283.42,283.42,283.39,283.4,31,283.412,0,21
"2019-12-16 13:36:00",283.39,283.42,283.39,283.41,15,283.402,0,7
"2019-12-16 13:37:00",283.4,283.4,283.4,283.4,3,283.4,0,3
"2019-12-16 13:38:00",283.4,283.41,283.4,283.4,8,283.401,0,5
"2019-12-16 13:39:00",283.38,283.38,283.38,283.38,5,283.38,0,5
"2019-12-16 13:40:00",283.37,283.38,283.37,283.37,17,283.379,0,13
"2019-12-16 13:41:00",283.37,283.37,283.37,283.37,13,283.37,0,10
"2019-12-16 13:42:00",283.38,283.4,283.38,283.39,21,283.389,0,10
"2019-12-16 13:43:00",283.39,283.43,283.39,283.43,10,283.415,0,7
"2019-12-16 13:44:00",283.43,283.44,283.42,283.44,56,283.434,0,24
"2019-12-16 13:45:00",283.43,283.47,283.43,283.45,18,283.449,0,8
"2019-12-16 13:46:00",283.46,283.46,283.45,283.45,13,283.455,0,5
"2019-12-16 13:47:00",283.44,283.44,283.42,283.42,5,283.436,0,3
"2019-12-16 13:48:00",283.41,283.43,283.41,283.43,5,283.418,0,5
"2019-12-16 13:49:00",283.45,283.46,283.43,283.44,2,283.446,0,2
"2019-12-16 13:50:00",283.44,283.44,283.44,283.44,0,283.44,0,0
"2019-12-16 13:51:00",283.45,283.45,283.42,283.45,17,283.436,0,8
"2019-12-16 13:52:00",283.44,283.44,283.4,283.4,19,283.406,0,15
"2019-12-16 13:53:00",283.38,283.4,283.36,283.37,15,283.381,0,6
"2019-12-16 13:54:00",283.36,283.37,283.35,283.35,22,283.358,0,10
"2019-12-16 13:55:00",283.36,283.38,283.34,283.38,16,283.371,0,4
"2019-12-16 13:56:00",283.39,283.39,283.38,283.38,8,283.387,0,6
"2019-12-16 13:57:00",283.38,283.38,283.37,283.37,4,283.377,0,2
"2019-12-16 13:58:00",283.4,283.4,283.35,283.35,34,283.372,0,15
"2019-12-16 13:59:00",283.33,283.38,283.33,283.38,33,283.355,0,13
"2019-12-16 14:00:00",283.36,283.36,283.28,283.28,47,283.327,0,30
"2019-12-16 14:01:00",283.31,283.32,283.3,283.3,29,283.318,0,8
"2019-12-16 14:02:00",283.34,283.34,283.34,283.34,1,283.34,0,1
"2019-12-16 14:03:00",283.34,283.34,283.34,283.34,0,283.34,0,0
"2019-12-16 14:04:00",283.37,283.39,283.36,283.36,18,283.371,0,12
"2019-12-16 14:05:00",283.37,283.37,283.34,283.34,13,283.368,0,8
"2019-12-16 14:06:00",283.36,283.37,283.35,283.37,7,283.361,0,3
"2019-12-16 14:07:00",283.37,283.37,283.36,283.37,4,283.37,0,1
"2019-12-16 14:08:00",283.35,283.35,283.29,283.3,5,283.328,0,5
"2019-12-16 14:09:00",283.32,283.32,283.31,283.31,13,283.313,0,5
"2019-12-16 14:10:00",283.34,283.34,283.29,283.31,95,283.299,0,11
"2019-12-16 14:11:00",283.3,283.38,283.29,283.35,84,283.335,0,37
"2019-12-16 14:12:00",283.35,283.44,283.35,283.41,151,283.399,0,91
"2019-12-16 14:13:00",283.4,283.41,283.36,283.38,76,283.375,0,26
"2019-12-16 14:14:00",283.41,283.41,283.34,283.34,40,283.365,0,21
"2019-12-16 14:15:00",283.37,283.43,283.37,283.42,64,283.404,0,32
"2019-12-16 14:16:00",283.43,283.43,283.38,283.39,17,283.403,0,14
"2019-12-16 14:17:00",283.38,283.38,283.33,283.33,80,283.351,0,48
"2019-12-16 14:18:00",283.35,283.36,283.33,283.34,23,283.335,0,12
"2019-12-16 14:19:00",283.36,283.38,283.34,283.38,82,283.369,0,23
"2019-12-16 14:20:00",283.38,283.38,283.34,283.35,72,283.357,0,33
"2019-12-16 14:21:00",283.35,283.42,283.35,283.39,53,283.394,0,31
"2019-12-16 14:22:00",283.4,283.4,283.4,283.4,5,283.4,0,4
"2019-12-16 14:23:00",283.41,283.42,283.4,283.4,17,283.414,0,10
"2019-12-16 14:24:00",283.42,283.46,283.41,283.41,65,283.433,0,39
"2019-12-16 14:25:00",283.42,283.42,283.38,283.38,15,283.401,0,12
"2019-12-16 14:26:00",283.38,283.43,283.38,283.42,60,283.398,0,29
"2019-12-16 14:27:00",283.41,283.41,283.38,283.38,66,283.39,0,29
"2019-12-16 14:28:00",283.38,283.39,283.34,283.34,41,283.362,0,24
"2019-12-16 14:29:00",283.33,283.34,283.31,283.31,23,283.321,0,13
"2019-12-16 14:30:00",283.31,283.31,283.23,283.24,160,283.267,0,77
"2019-12-16 14:31:00",283.25,283.27,283.24,283.27,20,283.255,0,17
"2019-12-16 14:32:00",283.27,283.28,283.26,283.27,17,283.273,0,7
"2019-12-16 14:33:00",283.3,283.37,283.28,283.37,29,283.325,0,18
"2019-12-16 14:34:00",283.39,283.44,283.39,283.42,48,283.422,0,23
"2019-12-16 14:35:00",283.41,283.45,283.4,283.44,14,283.419,0,10
"2019-12-16 14:36:00",283.37,283.38,283.32,283.32,25,283.355,0,15
"2019-12-16 14:37:00",283.34,283.37,283.34,283.37,4,283.35,0,4
"2019-12-16 14:38:00",283.38,283.42,283.38,283.42,19,283.398,0,9
"2019-12-16 14:39:00",283.41,283.41,283.38,283.38,34,283.397,0,23
"2019-12-16 14:40:00",283.38,283.38,283.34,283.35,3,283.365,0,2
"2019-12-16 14:41:00",283.31,283.31,283.3,283.31,4,283.305,0,3
"2019-12-16 14:42:00",283.3,283.3,283.22,283.23,47,283.246,0,35
"2019-12-16 14:43:00",283.22,283.23,283.19,283.22,51,283.211,0,30
"2019-12-16 14:44:00",283.26,283.26,283.26,283.26,4,283.26,0,2
"2019-12-16 14:45:00",283.22,283.22,283.16,283.17,71,283.17,0,40
"2019-12-16 14:46:00",283.2,283.2,283.15,283.17,44,283.169,0,27
"2019-12-16 14:47:00",283.18,283.22,283.18,283.21,5,283.194,0,5
"2019-12-16 14:48:00",283.21,283.22,283.16,283.16,37,283.21,0,19
"2019-12-16 14:49:00",283.15,283.21,283.11,283.21,93,283.176,0,57
"2019-12-16 14:50:00",283.22,283.33,283.21,283.25,289,283.266,0,145
"2019-12-16 14:51:00",283.26,283.27,283.2,283.2,91,283.23,0,58
"2019-12-16 14:52:00",283.2,283.21,283.16,283.16,21,283.19,0,19
"2019-12-16 14:53:00",283.17,283.17,283.08,283.08,31,283.109,0,21
"2019-12-16 14:54:00",283.07,283.14,283.06,283.11,38,283.097,0,29
"2019-12-16 14:55:00",283.09,283.09,283.03,283.03,50,283.061,0,39
"2019-12-16 14:56:00",283.04,283.27,283.04,283.1,290,283.121,0,120
"2019-12-16 14:57:00",283.1,283.27,283.03,283.13,363,283.122,0,167
"2019-12-16 14:58:00",283.13,283.15,283.05,283.06,119,283.118,0,71
"2019-12-16 14:59:00",283.07,283.14,283.06,283.09,364,283.101,0,267
"2019-12-17 08:30:00",283.05,283.19,282.94,283.01,269,283.096,0,74
"2019-12-17 08:31:00",283,283.09,282.91,283.04,115,282.976,0,57
"2019-12-17 08:32:00",282.99,283.04,282.99,282.99,59,283.019,0,38
"2019-12-17 08:33:00",283.16,283.16,283.12,283.12,11,283.138,0,9
"2019-12-17 08:34:00",283.13,283.21,283.13,283.21,56,283.162,0,27
"2019-12-17 08:35:00",283.23,283.5,283.22,283.5,61,283.397,0,37
"2019-12-17 08:36:00",283.55,283.7,283.54,283.69,200,283.624,0,107
"2019-12-17 08:37:00",283.71,283.71,283.5,283.5,84,283.578,0,51
"2019-12-17 08:38:00",283.5,283.5,283.33,283.36,119,283.423,0,78
"2019-12-17 08:39:00",283.41,283.47,283.41,283.45,37,283.451,0,24
"2019-12-17 08:40:00",283.46,283.53,283.31,283.31,110,283.373,0,63
"2019-12-17 08:41:00",283.34,283.38,283.29,283.31,81,283.329,0,50
"2019-12-17 08:42:00",283.32,283.33,283.29,283.32,25,283.318,0,15
"2019-12-17 08:43:00",283.29,283.39,283.27,283.34,27,283.331,0,19
"2019-12-17 08:44:00",283.31,283.34,283.23,283.26,52,283.292,0,30
"2019-12-17 08:45:00",283.29,283.3,283.21,283.25,51,283.264,0,18
"2019-12-17 08:46:00",283.27,283.31,283.26,283.28,60,283.294,0,57
"2019-12-17 08:47:00",283.3,283.32,283.2,283.22,66,283.279,0,49
"2019-12-17 08:48:00",283.31,283.37,283.29,283.29,34,283.337,0,23
"2019-12-17 08:49:00",283.23,283.25,283.18,283.19,19,283.219,0,12
"2019-12-17 08:50:00",283.25,283.27,283.22,283.22,68,283.254,0,41
"2019-12-17 08:51:00",283.21,283.26,283.18,283.26,30,283.228,0,20
"2019-12-17 08:52:00",283.26,283.28,283.2,283.24,28,283.222,0,22
"2019-12-17 08:53:00",283.21,283.22,283.15,283.18,11,283.188,0,10
"2019-12-17 08:54:00",283.19,283.27,283.18,283.27,176,283.224,0,43
"2019-12-17 08:55:00",283.28,283.28,283.2,283.21,45,283.248,0,19
"2019-12-17 08:56:00",283.2,283.2,283.14,283.14,60,283.177,0,31
"2019-12-17 08:57:00",283.14,283.19,283.14,283.15,47,283.165,0,36
"2019-12-17 08:58:00",283.16,283.16,283.15,283.15,7,283.159,0,3
"2019-12-17 08:59:00",283.14,283.24,283.11,283.15,33,283.158,0,27
"2019-12-17 09:00:00",283.15,283.29,283.1,283.23,108,283.174,0,72
"2019-12-17 09:01:00",283.27,283.29,283.23,283.29,17,283.274,0,10
"2019-12-17 09:02:00",283.3,283.36,283.28,283.28,73,283.299,0,32
"2019-12-17 09:03:00",283.28,283.29,283.24,283.24,17,283.267,0,16
"2019-12-17 09:04:00",283.23,283.26,283.22,283.23,10,283.237,0,9
"2019-12-17 09:05:00",283.21,283.22,283.19,283.19,13,283.205,0,10
"2019-12-17 09:06:00",283.21,283.31,283.21,283.31,14,283.264,0,13
"2019-12-17 09:07:00",283.31,283.31,283.3,283.3,59,283.301,0,19
"2019-12-17 09:08:00",283.28,283.33,283.22,283.22,15,283.286,0,11
"2019-12-17 09:09:00",283.2,283.25,283.18,283.25,7,283.208,0,7
"2019-12-17 09:10:00",283.25,283.3,283.23,283.3,48,283.279,0,36
"2019-12-17 09:11:00",283.29,283.36,283.29,283.34,37,283.345,0,13
"2019-12-17 09:12:00",283.32,283.34,283.28,283.34,26,283.302,0,11
"2019-12-17 09:13:00",283.35,283.36,283.31,283.33,10,283.341,0,7
"2019-12-17 09:14:00",283.35,283.39,283.34,283.36,28,283.38,0,17
"2019-12-17 09:15:00",283.36,283.36,283.3,283.3,4,283.345,0,2
"2019-12-17 09:16:00",283.28,283.32,283.25,283.28,11,283.289,0,8
"2019-12-17 09:17:00",283.28,283.44,283.28,283.43,20,283.37,0,14
"2019-12-17 09:18:00",283.44,283.51,283.44,283.48,43,283.455,0,15
"2019-12-17 09:19:00",283.49,283.5,283.49,283.5,4,283.497,0,3
"2019-12-17 09:20:00",283.44,283.45,283.41,283.43,5,283.422,0,5
"2019-12-17 09:21:00",283.4,283.4,283.39,283.4,1,283.396,0,1
"2019-12-17 09:22:00",283.31,283.34,283.3,283.33,21,283.314,0,12
"2019-12-17 09:23:00",283.35,283.37,283.31,283.37,40,283.33,0,13
"2019-12-17 09:24:00",283.36,283.43,283.36,283.43,17,283.416,0,10
"2019-12-17 09:25:00",283.38,283.38,283.38,283.38,1,283.38,0,1
"2019-12-17 09:26:00",283.45,283.48,283.43,283.48,28,283.465,0,15
"2019-12-17 09:27:00",283.49,283.52,283.47,283.49,36,283.506,0,30
"2019-12-17 09:28:00",283.5,283.51,283.45,283.49,12,283.496,0,10
"2019-12-17 09:29:00",283.47,283.48,283.41,283.41,260,283.46,0,130
"2019-12-17 09:30:00",283.39,283.47,283.39,283.46,142,283.452,0,66
"2019-12-17 09:31:00",283.44,283.45,283.4,283.4,7,283.432,0,5
"2019-12-17 09:32:00",283.42,283.47,283.42,283.47,3,283.439,0,3
"2019-12-17 09:33:00",283.47,283.47,283.42,283.44,16,283.439,0,12
"2019-12-17 09:34:00",283.43,283.46,283.41,283.46,64,283.433,0,37
"2019-12-17 09:35:00",283.43,283.43,283.39,283.4,15,283.404,0,15
"2019-12-17 09:36:00",283.38,283.4,283.36,283.4,8,283.378,0,5
"2019-12-17 09:37:00",283.44,283.44,283.43,283.43,2,283.435,0,2
"2019-12-17 09:38:00",283.44,283.5,283.43,283.5,17,283.481,0,10
"2019-12-17 09:39:00",283.5,283.52,283.47,283.49,24,283.492,0,15
"2019-12-17 09:40:00",283.49,283.53,283.49,283.53,18,283.508,0,11
"2019-12-17 09:41:00",283.59,283.59,283.52,283.56,23,283.545,0,11
"2019-12-17 09:42:00",283.56,283.57,283.53,283.54,28,283.537,0,12
"2019-12-17 09:43:00",283.51,283.55,283.51,283.52,7,283.525,0,5
"2019-12-17 09:44:00",283.59,283.61,283.58,283.61,146,283.603,0,122
"2019-12-17 09:45:00",283.63,283.71,283.63,283.65,38,283.653,0,24
"2019-12-17 09:46:00",283.63,283.67,283.61,283.65,14,283.628,0,13
"2019-12-17 09:47:00",283.66,283.75,283.64,283.75,29,283.706,0,25
"2019-12-17 09:48:00",283.74,283.76,283.7,283.75,60,283.728,0,53
"2019-12-17 09:49:00",283.76,283.77,283.67,283.67,127,283.714,0,91
"2019-12-17 09:50:00",283.69,283.72,283.68,283.68,17,283.696,0,16
"2019-12-17 09:51:00",283.66,283.66,283.61,283.61,13,283.64,0,9
"2019-12-17 09:52:00",283.6,283.66,283.6,283.65,52,283.632,0,45
"2019-12-17 09:53:00",283.64,283.65,283.59,283.59,17,283.609,0,10
"2019-12-17 09:54:00",283.58,283.65,283.53,283.6,104,283.601,0,52
"2019-12-17 09:55:00",283.54,283.55,283.42,283.43,82,283.484,0,41
"2019-12-17 09:56:00",283.42,283.43,283.35,283.37,37,283.405,0,33
"2019-12-17 09:57:00",283.35,283.39,283.34,283.36,17,283.361,0,15
"2019-12-17 09:58:00",283.35,283.4,283.3,283.4,28,283.356,0,22
"2019-12-17 09:59:00",283.39,283.39,283.3,283.32,103,283.31,0,28
"2019-12-17 10:00:00",283.32,283.41,283.32,283.41,14,283.376,0,12
"2019-12-17 10:01:00",283.43,283.49,283.4,283.46,43,283.454,0,32
"2019-12-17 10:02:00",283.52,283.54,283.49,283.5,39,283.511,0,35
"2019-12-17 10:03:00",283.52,283.52,283.5,283.51,16,283.517,0,12
"2019-12-17 10:04:00",283.49,283.53,283.48,283.5,47,283.498,0,39
"2019-12-17 10:05:00",283.54,283.55,283.52,283.54,8,283.534,0,5
"2019-12-17 10:06:00",283.51,283.56,283.51,283.55,3,283.525,0,2
"2019-12-17 10:07:00",283.45,283.5,283.45,283.5,21,283.48,0,13
"2019-12-17 10:08:00",283.5,283.51,283.39,283.39,49,283.461,0,33
"2019-12-17 10:09:00",283.46,283.49,283.45,283.49,10,283.462,0,10
"2019-12-17 10:10:00",283.49,283.51,283.48,283.48,63,283.499,0,36
"2019-12-17 10:11:00",283.46,283.49,283.44,283.44,10,283.461,0,6
"2019-12-17 10:12:00",283.49,283.49,283.49,283.49,6,283.49,0,6
"2019-12-17 10:13:00",283.45,283.49,283.42,283.46,35,283.451,0,22
"2019-12-17 10:14:00",283.46,283.49,283.46,283.47,4,283.475,0,4
"2019-12-17 10:15:00",283.48,283.55,283.48,283.51,42,283.514,0,26
"2019-12-17 10:16:00",283.5,283.53,283.47,283.53,49,283.496,0,34
"2019-12-17 10:17:00",283.51,283.55,283.48,283.48,38,283.528,0,19
"2019-12-17 10:18:00",283.49,283.51,283.48,283.49,15,283.493,0,8
"2019-12-17 10:19:00",283.49,283.51,283.48,283.5,19,283.492,0,9
"2019-12-17 10:20:00",283.49,283.52,283.49,283.52,29,283.499,0,13
"2019-12-17 10:21:00",283.52,283.55,283.52,283.52,57,283.532,0,18
"2019-12-17 10:22:00",283.53,283.61,283.53,283.61,17,283.579,0,13
"2019-12-17 10:23:00",283.62,283.62,283.54,283.54,14,283.594,0,11
"2019-12-17 10:24:00",283.57,283.58,283.54,283.56,74,283.557,0,21
"2019-12-17 10:25:00",283.59,283.6,283.54,283.57,46,283.552,0,24
"2019-12-17 10:26:00",283.54,283.58,283.54,283.57,57,283.553,0,32
"2019-12-17 10:27:00",283.57,283.63,283.57,283.63,4,283.606,0,4
"2019-12-17 10:28:00",283.65,283.66,283.63,283.63,9,283.653,0,7
"2019-12-17 10:29:00",283.57,283.63,283.57,283.63,14,283.602,0,14
"2019-12-17 10:30:00",283.65,283.65,283.56,283.56,40,283.614,0,22
"2019-12-17 10:31:00",283.57,283.57,283.5,283.5,21,283.539,0,14
"2019-12-17 10:32:00",283.49,283.49,283.49,283.49,6,283.49,0,2
"2019-12-17 10:33:00",283.48,283.49,283.46,283.46,11,283.47,0,6
"2019-12-17 10:34:00",283.49,283.49,283.44,283.47,10,283.462,0,9
"2019-12-17 10:35:00",283.54,283.6,283.54,283.6,42,283.578,0,15
"2019-12-17 10:36:00",283.6,283.61,283.6,283.61,3,283.607,0,2
"2019-12-17 10:37:00",283.64,283.66,283.63,283.66,11,283.652,0,7
"2019-12-17 10:38:00",283.67,283.7,283.67,283.7,24,283.695,0,11
"2019-12-17 10:39:00",283.68,283.71,283.67,283.69,19,283.695,0,8
"2019-12-17 10:40:00",283.7,283.71,283.7,283.71,2,283.705,0,2
"2019-12-17 10:41:00",283.72,283.73,283.71,283.72,119,283.714,0,19
"2019-12-17 10:42:00",283.72,283.73,283.69,283.69,50,283.708,0,35
"2019-12-17 10:43:00",283.68,283.68,283.68,283.68,1,283.68,0,1
"2019-12-17 10:44:00",283.7,283.72,283.68,283.7,107,283.697,0,20
"2019-12-17 10:45:00",283.71,283.74,283.64,283.73,40,283.665,0,29
"2019-12-17 10:46:00",283.74,283.75,283.74,283.75,7,283.748,0,5
"2019-12-17 10:47:00",283.8,283.84,283.8,283.82,41,283.815,0,17
"2019-12-17 10:48:00",283.85,283.85,283.8,283.8,6,283.812,0,6
"2019-12-17 10:49:00",283.79,283.82,283.78,283.82,21,283.815,0,11
"2019-12-17 10:50:00",283.82,283.86,283.82,283.84,33,283.838,0,23
"2019-12-17 10:51:00",283.85,283.88,283.85,283.88,44,283.856,0,17
"2019-12-17 10:52:00",283.82,283.83,283.75,283.75,39,283.761,0,30
"2019-12-17 10:53:00",283.78,283.81,283.78,283.8,7,283.783,0,2
"2019-12-17 10:54:00",283.83,283.86,283.82,283.83,17,283.843,0,9
"2019-12-17 10:55:00",283.85,283.86,283.83,283.83,21,283.853,0,13
"2019-12-17 10:56:00",283.82,283.82,283.8,283.8,15,283.81,0,11
"2019-12-17 10:57:00",283.8,283.81,283.79,283.79,3,283.8,0,3
"2019-12-17 10:58:00",283.84,283.92,283.83,283.9,70,283.884,0,32
"2019-12-17 10:59:00",283.88,283.88,283.87,283.87,5,283.873,0,4
"2019-12-17 11:00:00",283.88,283.92,283.88,283.92,44,283.894,0,11
"2019-12-17 11:01:00",283.93,283.93,283.91,283.93,10,283.928,0,7
"2019-12-17 11:02:00",283.92,283.92,283.89,283.89,9,283.903,0,4
"2019-12-17 11:03:00",283.89,283.9,283.89,283.9,35,283.898,0,13
"2019-12-17 11:04:00",283.92,283.94,283.91,283.94,16,283.925,0,11
"2019-12-17 11:05:00",283.93,283.94,283.92,283.94,28,283.93,0,7
"2019-12-17 11:06:00",283.94,283.95,283.93,283.94,24,283.942,0,21
"2019-12-17 11:07:00",283.93,283.96,283.93,283.96,7,283.946,0,5
"2019-12-17 11:08:00",283.95,283.95,283.91,283.91,2,283.924,0,2
"2019-12-17 11:09:00",283.9,283.91,283.9,283.9,1,283.902,0,1
"2019-12-17 11:10:00",283.9,283.9,283.88,283.9,11,283.893,0,11
"2019-12-17 11:11:00",283.9,283.9,283.87,283.87,16,283.888,0,4
"2019-12-17 11:12:00",283.88,283.88,283.86,283.87,3,283.872,0,3
"2019-12-17 11:13:00",283.85,283.85,283.85,283.85,1,283.85,0,1
"2019-12-17 11:14:00",283.82,283.86,283.82,283.85,9,283.847,0,8
"2019-12-17 11:15:00",283.85,283.85,283.81,283.81,7,283.83,0,4
"2019-12-17 11:16:00",283.81,283.81,283.8,283.8,6,283.805,0,5
"2019-12-17 11:17:00",283.82,283.84,283.81,283.82,29,283.825,0,13
"2019-12-17 11:18:00",283.84,283.85,283.84,283.85,78,283.842,0,34
"2019-12-17 11:19:00",283.88,283.88,283.85,283.85,10,283.863,0,6
"2019-12-17 11:20:00",283.84,283.84,283.84,283.84,34,283.84,0,2
"2019-12-17 11:21:00",283.84,283.84,283.81,283.81,14,283.823,0,6
"2019-12-17 11:22:00",283.84,283.84,283.82,283.83,18,283.825,0,5
"2019-12-17 11:23:00",283.81,283.84,283.8,283.84,37,283.812,0,20
"2019-12-17 11:24:00",283.81,283.81,283.8,283.8,2,283.805,0,2
"2019-12-17 11:25:00",283.77,283.82,283.77,283.8,29,283.791,0,18
"2019-12-17 11:26:00",283.82,283.82,283.81,283.82,9,283.817,0,4
"2019-12-17 11:27:00",283.8,283.86,283.8,283.86,75,283.857,0,6
"2019-12-17 11:28:00",283.87,283.87,283.87,283.87,3,283.87,0,3
"2019-12-17 11:29:00",283.85,283.88,283.85,283.88,5,283.874,0,2
"2019-12-17 11:30:00",283.86,283.86,283.83,283.83,27,283.847,0,9
"2019-12-17 11:31:00",283.82,283.82,283.79,283.79,9,283.804,0,9
"2019-12-17 11:32:00",283.8,283.8,283.8,283.8,1,283.8,0,1
"2019-12-17 11:33:00",283.79,283.8,283.78,283.78,24,283.786,0,19
"2019-12-17 11:34:00",283.78,283.8,283.78,283.8,12,283.783,0,8
"2019-12-17 11:35:00",283.83,283.85,283.82,283.85,9,283.832,0,6
"2019-12-17 11:36:00",283.83,283.84,283.83,283.84,11,283.835,0,4
"2019-12-17 11:37:00",283.83,283.88,283.82,283.88,39,283.842,0,14
"2019-12-17 11:38:00",283.86,283.9,283.86,283.9,33,283.887,0,26
"2019-12-17 11:39:00",283.91,283.94,283.91,283.94,54,283.921,0,19
"2019-12-17 11:40:00",283.94,283.97,283.94,283.97,11,283.963,0,9
"2019-12-17 11:41:00",283.99,284,283.97,284,43,283.998,0,20
"2019-12-17 11:42:00",283.97,283.98,283.96,283.96,4,283.968,0,3
"2019-12-17 11:43:00",283.98,283.98,283.97,283.97,4,283.975,0,4
